Samples	TL100	TL30	TL107	TL106	TL80	TL76	TL65	TL7	TL96	TL86	TL103	TL95	TL111	TL61	TL94	TL62	TL63	TL37	TL116	TL31	TL118	TL13	TL121	TL57	TL87	TL64	TL2	TL108	TL73	TL55	TL109	TL77	TL38	TL12	TL67	TL10	TL3	TL14	TL97	TL123	TL6	100a	TL120	TL54	TL117	TL44	TL71	TL20	TL1	TL124	TL78	TL105	TL81	TL91	TL66	TL92	TL88	TL60	TL69	TL93	TL113	TL59	TL115	TL85	TL4	TL39	TL16	TL114	TL129	TL102	TL110	TL84	TL112	TL74	TL70	TL99	TL82	TL18	TL23	TL83	100b	TL90	TL27	TL5	TL58	TL119
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Roseburia;s__	0.0002434511636965625	1.667055646317474e-05	0.0	0.0	0.0006930807439066651	1.2213591284381261e-05	2.986055122577563e-05	0.0007388846054998715	0.0006811037373384562	8.24518834365945e-05	0.0	0.0001180126666928917	4.388916522807736e-05	0.0	7.693984586384212e-05	9.29368029739777e-05	0.00028388122409583834	7.123141305315644e-05	0.00014906091622776508	4.95319233245827e-05	4.761829177314646e-05	0.00015610365282547612	0.0018009564743628546	0.00010900667665894537	7.274931797514398e-05	0.0	0.0012325465884214205	1.2764382267720155e-05	5.0671395996959714e-05	4.611695259177273e-05	4.103461954068582e-05	0.00016919042382201166	5.289605924358635e-05	0.000493763551662695	0.00014969856153291327	0.0015108478878346526	4.4095599259193934e-05	0.0010646423033304788	0.0030724018167245523	0.0	0.0072625852594372185	0.0	0.00041527575907617117	0.0001881573748283064	0.0001816860465116279	0.0	8.033806256728313e-05	0.00010639429726566656	0.0002655407737858148	0.0010265080611074212	0.00014721345951629864	0.0	4.8690232739312485e-05	9.996728343451234e-05	0.00029181318120139485	0.0005315451608946313	1.6708437761069337e-05	9.682885499878964e-05	0.00015352257549472648	5.7705624374855736e-05	1.6230867864504717e-05	0.0002513788871308797	0.000801661625915534	1.8981455118349373e-05	0.00022442039118200494	0.0	0.0006915438023844429	0.00017311520817103783	0.0	0.00017424914459510834	7.415796995928054e-05	0.0007904543230323332	6.430661393524324e-05	1.8341556464481572e-05	8.420107216031885e-05	7.562122839123398e-05	3.933832930115458e-05	7.417090831548595e-05	6.347795727933477e-05	3.863589532248094e-05	0.0	0.0003205408398170003	3.930663102865453e-05	0.0006212466349140609	0.00013157152792135778	0.0016786112758450853
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0011036452754244165	0.00021671723402127163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8110692552883223e-05	0.0	0.00024870526962577174	0.0	0.0	6.638343069569835e-05	0.0	0.0	0.0	0.0	0.0	0.0018212092829638878	0.0	2.725166916473634e-05	2.424977265838133e-05	0.0	0.0	2.552876453544031e-05	0.0	0.0	6.83910325678097e-05	0.0	3.5264039495724237e-05	0.0	0.0	0.00024173566205354442	4.4095599259193934e-05	0.00020829958108639805	1.335826876836762e-05	0.0	1.3807196310717145e-05	2.4219525781685195e-05	7.986072289926368e-05	0.0	0.0	3.2363506909608725e-05	3.213522502691325e-05	2.127885945313331e-05	0.0	0.0	0.0	0.0	0.0	9.087934857682941e-06	2.918131812013949e-05	0.0	0.0	0.0001694504962478819	4.605677264841795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012447788442919975	0.0	0.0	0.00030097579520973263	6.741633632661866e-05	0.0	0.0	0.0	0.00025260321648095654	3.0248491356493598e-05	0.0	0.0	0.0	2.5757263548320622e-05	0.0	0.0007430719468485007	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	1.6230077579770833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0	0.0	0.0	7.34926654319899e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9235208124951912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3102210342884845e-05	1.2942638227376268e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012612851832182687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009454747070925194	0.0	0.0	0.0	0.0	0.0	0.0012010842219733488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018795932560193972	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Dialister;s__	0.0	0.0	0.0	0.0	0.0	3.664077385314378e-05	0.0	0.0	8.732099196646872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.67913438418381e-06	2.8686173264486518e-05	0.0	0.0	0.00028749860243734926	0.0	0.0	0.0	1.6067612513456625e-05	2.127885945313331e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.676128774736326e-05	0.0	0.0	0.0	1.8219582407171226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.215330696762162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0154693578055424e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0	0.0	0.00010918619886446352	1.4748609943512823e-05	0.0	2.4427182568762522e-05	0.0	0.00016062708815214598	1.7464198393293748e-05	0.0001884614478550732	9.055346276441613e-05	0.0002753628889500806	2.194458261403868e-05	5.650036725238714e-05	0.0002692894605234474	0.0	5.6776244819167665e-05	8.903926631644554e-05	7.453045811388254e-05	4.95319233245827e-05	6.349105569752861e-05	1.3008637735456345e-05	0.0	2.725166916473634e-05	1.2124886329190664e-05	2.9881966233378163e-05	0.000128773524163432	8.935067587404108e-05	1.6890465332319907e-05	0.0	0.00015046027164918136	2.819840397033528e-05	1.7632019747862118e-05	2.14679805070737e-05	1.3608960139355753e-05	0.0	2.9397066172795955e-05	0.0	4.007480630510286e-05	8.605851979345956e-05	2.761439262143429e-05	0.00024219525781685194	0.0	9.40786874141532e-05	0.0	0.0	0.0	0.0	0.00018587854165007042	4.5287120342974466e-05	0.0003154574132492114	1.8686698807788613e-05	0.0	1.8175869715365882e-05	0.00011672527248055796	2.7258726199724685e-05	0.00015037593984962405	2.420721374969741e-05	0.0	1.9235208124951912e-05	0.00030838648942558964	1.4786993360639981e-05	0.0	0.00028472182677524065	1.726310701400038e-05	0.0007366669630269393	1.383087604768886e-05	0.0	1.4830414213468982e-05	4.75224939804841e-05	2.02249008979856e-05	0.0	0.0	0.0	1.4033512026719808e-05	0.0002873606678866892	0.00011801498790346374	2.781409061830724e-05	6.347795727933477e-05	1.2878631774160311e-05	8.663446752290399e-05	4.371011452050005e-05	2.620442068576969e-05	1.2942638227376268e-05	3.7591865120387945e-05	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	1.8197699810743922e-05	0.0	4.331754649416657e-05	0.0	0.0002239541341933172	3.2125417630429196e-05	1.7464198393293748e-05	1.1778840490942072e-05	1.8110692552883223e-05	0.0	0.0	0.0	0.0	2.6553372278279338e-05	2.8388122409583832e-05	0.0	0.0	0.0	0.0	1.3008637735456345e-05	0.0	2.725166916473634e-05	0.0	0.0	5.518865321289943e-05	3.829314680316046e-05	0.0	0.0	0.0	2.819840397033528e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003155479059093517	1.3807196310717145e-05	0.0003390733609435928	0.0001756935903783801	7.526294993132255e-05	0.0	0.0	1.6067612513456625e-05	0.0	0.0	0.0	2.103049421661409e-05	0.0	0.0	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8219582407171226e-05	0.0	1.726310701400038e-05	0.0	1.383087604768886e-05	0.0	1.4830414213468982e-05	1.5840831326828033e-05	2.02249008979856e-05	0.0	3.215330696762162e-05	0.0	0.0	0.0	0.0	9.271363539435744e-06	0.0	0.0	0.00043317233761452	2.914007634700003e-05	0.0	1.2942638227376268e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiales;o__Verrucomicrobiae;f__Verrucomicrobiaceae;g__Akkermansia;s__	0.0	0.0	5.4593099432231766e-05	0.0	1.4439182164722189e-05	0.0	0.0	0.0	6.985679357317499e-05	0.0	0.0	0.0	7.314860871346228e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011005307524196066	0.0	0.0	0.0	0.0	0.0	0.00015317258721264185	0.0	0.0	0.001176325760166327	0.0	0.0	0.0	6.804480069677876e-05	0.0	5.879413234559191e-05	9.257759159395467e-05	4.007480630510286e-05	0.0	2.761439262143429e-05	0.0	0.0	0.0	0.0	3.2363506909608725e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.6230077579770833e-05	9.087934857682941e-06	0.0	4.088808929958703e-05	0.0	0.0	0.0	0.0	0.0	1.4786993360639981e-05	0.0	0.0	6.905242805600152e-05	0.0	0.0	2.163940102137973e-05	4.4491242640406944e-05	0.0	2.02249008979856e-05	0.0	0.0	0.0	0.001599820371046058	0.0	0.0	0.0	0.00022217285047767163	0.0	0.0	0.0	3.930663102865453e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2764382267720155e-05	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.003740315255143e-05	0.0	1.3807196310717145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.726310701400038e-05	3.810346360484168e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3102210342884845e-05	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	1.4439182164722189e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3144397898488667e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8690232739312485e-05	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.726310701400038e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4570038173500015e-05	0.0	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Cyanobacteria;c__None;o__Chloroplast;f__None;g__None;s__	0.0	0.0	5.4593099432231766e-05	0.0	0.0	1.2213591284381261e-05	0.0	0.0	0.00019210618232623125	0.0	7.244277021153291e-05	1.9668777782148622e-05	0.0	0.0	1.2823307643973689e-05	0.0	0.0	0.0	0.0	1.6510641108194232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0433915513386105e-05	0.0	4.6288795796977335e-05	2.671653753673524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.213522502691325e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.8175869715365882e-05	0.0	0.00010903490479889874	1.6708437761069337e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.452621402800076e-05	0.0	0.0	0.0	5.932165685387593e-05	1.5840831326828033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7085454157742976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.025782263009237e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XIII;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.805182641273806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7916433739558206e-05	1.8815737482830638e-05	1.3975849731663684e-05	0.0	0.0	2.127885945313331e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012983640612827837	0.0	0.0	0.0	0.0	6.430661393524324e-05	1.8341556464481572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.00010107427515305532	0.0002686990082563877	0.0	0.0	3.492839678658749e-05	0.0	0.0	0.0	6.583374784211604e-05	0.0	0.0	1.3276686139139669e-05	0.0	1.780785326328911e-05	7.453045811388254e-05	0.0	0.0	2.601727547091269e-05	4.540226405956778e-05	0.0	0.0014307365868444985	0.00016435081428357986	0.0	2.552876453544031e-05	0.00010134279199391944	4.611695259177273e-05	6.83910325678097e-05	8.459521191100583e-05	0.0	4.29359610141474e-05	0.0	3.626034930803167e-05	0.00010288973160478584	4.6288795796977335e-05	0.0008348917980229763	0.0	9.665037417502002e-05	0.0	1.5972144579852738e-05	0.0	1.3975849731663684e-05	0.0	0.0	6.383657835939994e-05	0.0	0.0	6.309148264984229e-05	0.0	9.738046547862497e-05	2.726380457304882e-05	5.836263624027898e-05	4.088808929958703e-05	0.0	7.262164124909222e-05	0.0	0.0	3.246173572900943e-05	2.9573986721279963e-05	5.465874722151369e-05	0.0	5.178932104200114e-05	0.0	0.0005532350419075545	0.0003029516142993162	1.4830414213468982e-05	0.0004118616144975288	0.00011460777175525171	0.0002258440922949524	3.215330696762162e-05	0.0	8.420107216031885e-05	3.0248491356493598e-05	0.0	9.271363539435743e-05	0.00031738978639667375	0.0	0.0	7.285019086750009e-05	1.3102210342884845e-05	5.1770552909505074e-05	0.0005074901791252373	0.00027139224220249885
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.010312905203695e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Butyricicoccus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6510641108194232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033023001790862786	0.0	0.0	1.4830414213468982e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	1.2213591284381261e-05	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.903926631644555e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8686173264486518e-05	0.0	2.4219525781685195e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001226642678987611	0.0001670843776106934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.726310701400038e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.966916465057729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Proteobacteria;c__Burkholderiales;o__Betaproteobacteria;f__Comamonadaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07045150989453e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Rikenellaceae;g__Alistipes;s__	0.0	0.0	0.0	0.0	1.4439182164722189e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011703777394153965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5134088019855926e-05	0.0	2.424977265838133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.289605924358635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4219525781685195e-05	0.0	0.0	0.0	0.0	0.0	2.127885945313331e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.836263624027898e-05	0.0	0.0	0.0	0.003515666978829237	0.0	0.0	0.0	0.0	1.8981455118349373e-05	0.0	0.0	9.681613233382204e-05	0.0	0.0	0.0	1.3483267265323731e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033999587883783225	0.0	0.0002039805344290002	0.0	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6510641108194232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Xanthomonadales;o__Gammaproteobacteria;f__Xanthomonadaceae;g__Stenotrophomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5134088019855926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Clostridiaceae_1;g__Clostridium_SS1;s__	0.0	0.0	0.0	0.0	2.8878364329444377e-05	0.0	0.0	0.0	0.0	1.1778840490942072e-05	3.622138510576645e-05	0.0	3.6574304356731135e-05	0.0	5.1293230575894754e-05	1.3276686139139669e-05	0.0	1.780785326328911e-05	0.0	0.0	0.0	0.0	1.5134088019855926e-05	0.0	1.2124886329190664e-05	5.976393246675631e-05	0.0	0.0	5.0671395996959714e-05	0.0	0.0	5.639680794067056e-05	0.0	0.0	0.0	7.252069861606333e-05	0.0	0.0	2.003740315255143e-05	0.0	1.3807196310717145e-05	0.0	1.5972144579852738e-05	5.644721244849192e-05	1.3975849731663684e-05	3.2363506909608725e-05	4.820283754036988e-05	2.127885945313331e-05	1.3277038689290739e-05	0.0	2.103049421661409e-05	0.0	0.00012984062063816666	9.087934857682941e-06	0.0	1.3629363099862344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726310701400038	0.0	0.00011064700838151088	0.0	7.415207106734491e-05	0.0	2.02249008979856e-05	1.2546894016386246e-05	0.0	0.0	0.0	0.0	0.0	1.8542727078871488e-05	0.0	0.0	0.0	1.4570038173500015e-05	0.0	0.00020708221163802032	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	0.00012984062063816666	0.0	1.8197699810743922e-05	0.00019173192926566672	0.00011551345731777751	2.4427182568762522e-05	0.0	6.425083526085839e-05	1.7464198393293748e-05	0.0	3.622138510576645e-05	0.0	7.314860871346228e-06	0.0	3.846992293192106e-05	0.00014604354753053634	0.0	0.0	0.00014906091622776508	1.6510641108194232e-05	0.0	9.10604641481944e-05	9.080452811913556e-05	0.0	0.0	0.0	0.0	0.0	0.002938940967823664	0.0	1.367820651356194e-05	4.2297605955502916e-05	1.7632019747862118e-05	0.0001717438440565896	0.0	4.834713241070889e-05	0.0011023899814798484	0.0002777327747818641	0.00035399412236174194	2.8686173264486518e-05	0.0	9.687810312674078e-05	0.00015972144579852736	1.8815737482830638e-05	0.0	3.2363506909608725e-05	0.00019281135016147952	0.0	0.0	3.019141356198297e-05	0.0	0.0	1.6230077579770833e-05	2.726380457304882e-05	1.4590659060069746e-05	1.3629363099862344e-05	0.00010025062656641604	0.0	1.535225754947265e-05	0.0004616449949988459	1.6230867864504717e-05	2.9573986721279963e-05	7.287832962868492e-05	0.0	0.0	6.350577267473613e-05	5.532350419075544e-05	2.163940102137973e-05	0.0	4.75224939804841e-05	6.741633632661866e-06	0.0001129220461474762	0.0	0.0	0.0	1.5124245678246796e-05	1.966916465057729e-05	4.635681769717873e-05	0.0	5.1514527096641245e-05	0.0	4.371011452050005e-05	0.00022273757582904239	0.0004012217850486643	3.7591865120387945e-05	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	3.2460155159541666e-05	0.0	0.0	0.0	5.7756728658888754e-05	1.2213591284381261e-05	0.0	0.00016062708815214598	3.492839678658749e-05	0.0	0.0	0.0	2.194458261403868e-05	0.0	1.2823307643973689e-05	0.0	0.0	8.903926631644555e-06	0.0	0.0	0.0	1.3008637735456345e-05	1.5134088019855926e-05	0.0	1.2124886329190664e-05	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0	0.0	8.460748171874055e-05	2.9397066172795955e-05	9.257759159395467e-05	6.011220945765428e-05	0.00014343086632243257	5.522878524286858e-05	7.265857734505559e-05	0.0	0.0	0.0	0.0	1.6067612513456625e-05	4.255771890626662e-05	1.3277038689290739e-05	1.5095706780991486e-05	0.0	0.0	4.8690232739312485e-05	9.087934857682941e-06	4.377197718020923e-05	2.7258726199724685e-05	0.0002506265664160401	0.0	1.535225754947265e-05	0.0	0.0	4.436098008191994e-05	0.0	0.0	0.0	1.2701154534947224e-05	5.532350419075544e-05	0.0	0.0	0.0	1.3483267265323731e-05	1.2546894016386246e-05	0.0	0.0	0.0	1.5124245678246796e-05	0.0	0.0	0.0	5.1514527096641245e-05	4.3317233761452e-05	0.0	0.0	1.2942638227376268e-05	1.8795932560193973e-05	0.00015077346789027713
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0	3.334111292634948e-05	3.6395399621487844e-05	0.0	0.0	1.2213591284381261e-05	0.0	3.2125417630429196e-05	6.985679357317499e-05	2.3557680981884145e-05	0.0	0.0	6.583374784211604e-05	0.0	5.1293230575894754e-05	1.3276686139139669e-05	0.0	0.0005520434511619624	0.0	1.6510641108194232e-05	0.0	0.0	0.0	5.450333832947268e-05	4.849954531676266e-05	0.0	0.0006622638385547933	0.0002169944985512426	1.6890465332319907e-05	0.0	8.206923908137166e-05	0.0	0.0	0.00030055172709903184	1.3608960139355753e-05	1.2086783102677225e-05	0.0	6.943319369546602e-05	2.671653753673524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005310815475716296	0.0	4.206098843322818e-05	0.0	4.8690232739312485e-05	0.0	0.0	4.088808929958703e-05	0.0	0.0	0.0	0.0	1.6230867864504717e-05	1.4786993360639981e-05	0.0	1.8981455118349373e-05	1.726310701400038e-05	0.002273506661755554	0.0	0.0	2.9660828426937964e-05	1.5840831326828033e-05	6.741633632661866e-06	0.0	0.0	0.0	0.0	0.0	5.900749395173187e-05	9.271363539435744e-06	0.0	0.0	0.0	0.0001019902672145001	5.240884137153938e-05	1.2942638227376268e-05	1.8795932560193973e-05	0.0
